"user_id","status_id","created_at","screen_name","text","source","display_text_width","reply_to_status_id","reply_to_user_id","reply_to_screen_name","is_quote","is_retweet","favorite_count","retweet_count","quote_count","reply_count","hashtags","symbols","urls_url","urls_t.co","urls_expanded_url","media_url","media_t.co","media_expanded_url","media_type","ext_media_url","ext_media_t.co","ext_media_expanded_url","ext_media_type","mentions_user_id","mentions_screen_name","lang","quoted_status_id","quoted_text","quoted_created_at","quoted_source","quoted_favorite_count","quoted_retweet_count","quoted_user_id","quoted_screen_name","quoted_name","quoted_followers_count","quoted_friends_count","quoted_statuses_count","quoted_location","quoted_description","quoted_verified","retweet_status_id","retweet_text","retweet_created_at","retweet_source","retweet_favorite_count","retweet_retweet_count","retweet_user_id","retweet_screen_name","retweet_name","retweet_followers_count","retweet_friends_count","retweet_statuses_count","retweet_location","retweet_description","retweet_verified","place_url","place_name","place_full_name","place_type","country","country_code","geo_coords","coords_coords","bbox_coords","status_url","name","location","description","url","protected","followers_count","friends_count","listed_count","statuses_count","favourites_count","account_created_at","verified","profile_url","profile_expanded_url","account_lang","profile_banner_url","profile_background_url","profile_image_url"
"x44196397","x1530321168351121408",2022-05-27 22:52:53,"elonmusk","Starship 24 rolls out to the pad at Starbase https://t.co/PGh6FY6x8w","Twitter for iPhone",,,,,FALSE,TRUE,0,0,0,0,,,,,,"http://pbs.twimg.com/media/FTyh9CvUsAAzgy1.jpg","https://t.co/PGh6FY6x8w","https://twitter.com/SpaceX/status/1530276118116245505/photo/1","photo","http://pbs.twimg.com/media/FTyh9CvUsAAzgy1.jpg http://pbs.twimg.com/media/FTyh9EeVUAAeEG6.jpg http://pbs.twimg.com/media/FTyh9E0UcAA_lTT.jpg http://pbs.twimg.com/media/FTyh9GbVUAA7RZ-.jpg","https://t.co/PGh6FY6x8w https://t.co/PGh6FY6x8w https://t.co/PGh6FY6x8w https://t.co/PGh6FY6x8w","https://twitter.com/SpaceX/status/1530276118116245505/photo/1 https://twitter.com/SpaceX/status/1530276118116245505/photo/1 https://twitter.com/SpaceX/status/1530276118116245505/photo/1 https://twitter.com/SpaceX/status/1530276118116245505/photo/1",,"x34743251","SpaceX","en",,,,,,,,,,,,,,,,"x1530276118116245505","Starship 24 rolls out to the pad at Starbase https://t.co/PGh6FY6x8w",2022-05-27 19:53:52,"Twitter Web App",57266,7184,"x34743251","SpaceX","SpaceX",23148032,100,5944,"Hawthorne, CA","SpaceX designs, manufactures and launches the world’s most advanced rockets and spacecraft",TRUE,,,,,,,"NA NA","NA NA","NA NA NA NA NA NA NA NA","https://twitter.com/elonmusk/status/1530321168351121408","Elon Musk",,,,FALSE,95589236,114,96203,18134,13386,2009-06-02 20:12:29,TRUE,,,,"https://pbs.twimg.com/profile_banners/44196397/1576183471","http://abs.twimg.com/images/themes/theme1/bg.png","http://pbs.twimg.com/profile_images/1529956155937759233/Nyn1HZWF_normal.jpg"
"x44196397","x1530312017214513152",2022-05-27 22:16:31,"elonmusk","@westcoastbill It was 96% in favor of me, until I commented. Ironically, there might be more left-wing bots following me than right-wing haha.","Twitter for iPhone",125,"x1530311225476792322","x692023","westcoastbill",FALSE,FALSE,23603,1177,83,1466,,,"twitter.com/i/web/status/1…","https://t.co/h1g57NadgR","https://twitter.com/i/web/status/1530312017214513152",,,,,,,,,"x692023","westcoastbill","en",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"NA NA","NA NA","NA NA NA NA NA NA NA NA","https://twitter.com/elonmusk/status/1530312017214513152","Elon Musk",,,,FALSE,95589236,114,96203,18134,13386,2009-06-02 20:12:29,TRUE,,,,"https://pbs.twimg.com/profile_banners/44196397/1576183471","http://abs.twimg.com/images/themes/theme1/bg.png","http://pbs.twimg.com/profile_images/1529956155937759233/Nyn1HZWF_normal.jpg"
"x44196397","x1530308741530124289",2022-05-27 22:03:30,"elonmusk","@IheartTesla @Tesla V true","Twitter for iPhone",6,"x1434739402979303432","x1045077255972671489","IheartTesla",FALSE,FALSE,1869,92,7,152,,,,,,,,,,,,,,"x1045077255972671489 x13298072","IheartTesla Tesla","en",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"NA NA","NA NA","NA NA NA NA NA NA NA NA","https://twitter.com/elonmusk/status/1530308741530124289","Elon Musk",,,,FALSE,95589236,114,96203,18134,13386,2009-06-02 20:12:29,TRUE,,,,"https://pbs.twimg.com/profile_banners/44196397/1576183471","http://abs.twimg.com/images/themes/theme1/bg.png","http://pbs.twimg.com/profile_images/1529956155937759233/Nyn1HZWF_normal.jpg"
"x44196397","x1530292594726424576",2022-05-27 20:59:20,"elonmusk","@EvaFoxU Yes","Twitter for iPhone",3,"x1530291916272803842","x959471389282578432","EvaFoxU",FALSE,FALSE,3014,142,9,236,,,,,,,,,,,,,,"x959471389282578432","EvaFoxU","und",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"NA NA","NA NA","NA NA NA NA NA NA NA NA","https://twitter.com/elonmusk/status/1530292594726424576","Elon Musk",,,,FALSE,95589236,114,96203,18134,13386,2009-06-02 20:12:29,TRUE,,,,"https://pbs.twimg.com/profile_banners/44196397/1576183471","http://abs.twimg.com/images/themes/theme1/bg.png","http://pbs.twimg.com/profile_images/1529956155937759233/Nyn1HZWF_normal.jpg"
"x44196397","x1530291776665243648",2022-05-27 20:56:05,"elonmusk","Great potential to lift people out of poverty. Providing Internet is teaching people to fish.","Twitter for iPhone",,"x1530291267652898816","x44196397","elonmusk",FALSE,FALSE,140136,11811,912,6232,,,,,,,,,,,,,,,,"en",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"NA NA","NA NA","NA NA NA NA NA NA NA NA","https://twitter.com/elonmusk/status/1530291776665243648","Elon Musk",,,,FALSE,95589236,114,96203,18134,13386,2009-06-02 20:12:29,TRUE,,,,"https://pbs.twimg.com/profile_banners/44196397/1576183471","http://abs.twimg.com/images/themes/theme1/bg.png","http://pbs.twimg.com/profile_images/1529956155937759233/Nyn1HZWF_normal.jpg"
"x44196397","x1530291267652898816",2022-05-27 20:54:04,"elonmusk","One Starlink can provide Internet for an entire school of hundreds of students","Twitter for iPhone",,,,,FALSE,FALSE,202116,16217,1316,21341,,,,,,,,,,,,,,,,"en",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"NA NA","NA NA","NA NA NA NA NA NA NA NA","https://twitter.com/elonmusk/status/1530291267652898816","Elon Musk",,,,FALSE,95589236,114,96203,18134,13386,2009-06-02 20:12:29,TRUE,,,,"https://pbs.twimg.com/profile_banners/44196397/1576183471","http://abs.twimg.com/images/themes/theme1/bg.png","http://pbs.twimg.com/profile_images/1529956155937759233/Nyn1HZWF_normal.jpg"
"x44196397","x1530290839087218688",2022-05-27 20:52:22,"elonmusk","@GoLowCrypto @MaxCRoser @micsolana No, Earth has more water than we could possibly use and desalination only costs $3 for 1000 gallons!","Twitter for iPhone",100,"x1530279493805416448","x487218473","GoLowCrypto",FALSE,FALSE,5287,618,58,424,,,,,,,,,,,,,,"x487218473 x610659001 x18989355","GoLowCrypto MaxCRoser micsolana","en",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"NA NA","NA NA","NA NA NA NA NA NA NA NA","https://twitter.com/elonmusk/status/1530290839087218688","Elon Musk",,,,FALSE,95589236,114,96203,18134,13386,2009-06-02 20:12:29,TRUE,,,,"https://pbs.twimg.com/profile_banners/44196397/1576183471","http://abs.twimg.com/images/themes/theme1/bg.png","http://pbs.twimg.com/profile_images/1529956155937759233/Nyn1HZWF_normal.jpg"
"x44196397","x1530290188164866048",2022-05-27 20:49:46,"elonmusk","@dennismiloseski @MaxCRoser @micsolana <U+0001F923>","Twitter for iPhone",1,"x1530248524318642178","x14414116","dennismiloseski",FALSE,FALSE,1094,51,3,69,,,,,,,,,,,,,,"x14414116 x610659001 x18989355","dennismiloseski MaxCRoser micsolana","und",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"NA NA","NA NA","NA NA NA NA NA NA NA NA","https://twitter.com/elonmusk/status/1530290188164866048","Elon Musk",,,,FALSE,95589236,114,96203,18134,13386,2009-06-02 20:12:29,TRUE,,,,"https://pbs.twimg.com/profile_banners/44196397/1576183471","http://abs.twimg.com/images/themes/theme1/bg.png","http://pbs.twimg.com/profile_images/1529956155937759233/Nyn1HZWF_normal.jpg"
"x44196397","x1530289890448920576",2022-05-27 20:48:35,"elonmusk","@_BRCooper @MaxCRoser @micsolana Good","Twitter for iPhone",4,"x1530258971185008640","x1265674195394068480","_BRCooper",FALSE,FALSE,1012,53,5,61,,,,,,,,,,,,,,"x1265674195394068480 x610659001 x18989355","_BRCooper MaxCRoser micsolana","en",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"NA NA","NA NA","NA NA NA NA NA NA NA NA","https://twitter.com/elonmusk/status/1530289890448920576","Elon Musk",,,,FALSE,95589236,114,96203,18134,13386,2009-06-02 20:12:29,TRUE,,,,"https://pbs.twimg.com/profile_banners/44196397/1576183471","http://abs.twimg.com/images/themes/theme1/bg.png","http://pbs.twimg.com/profile_images/1529956155937759233/Nyn1HZWF_normal.jpg"
"x44196397","x1530261348893937665",2022-05-27 18:55:11,"elonmusk","@EvaFoxU @durododo Or a remote hospital","Twitter for iPhone",20,"x1530260159196303360","x44196397","elonmusk",FALSE,FALSE,2912,209,7,239,,,,,,,,,,,,,,"x959471389282578432 x251719194","EvaFoxU durododo","es",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"NA NA","NA NA","NA NA NA NA NA NA NA NA","https://twitter.com/elonmusk/status/1530261348893937665","Elon Musk",,,,FALSE,95589236,114,96203,18134,13386,2009-06-02 20:12:29,TRUE,,,,"https://pbs.twimg.com/profile_banners/44196397/1576183471","http://abs.twimg.com/images/themes/theme1/bg.png","http://pbs.twimg.com/profile_images/1529956155937759233/Nyn1HZWF_normal.jpg"
